station,timestamp:utc,timestamp:local,timestamp:localstring,timestamp_raw,essAtmosphericPressure,essAtmosphericPressure_raw,essAvgWindDirection,essAvgWindDirection_raw,essAvgWindSpeed,essAvgWindSpeed_raw,essSpotWindDirection,essSpotWindDirection_raw,essSpotWindSpeed,essSpotWindSpeed_raw,essMaxWindGustSpeed,essMaxWindGustSpeed_raw,essMaxWindGustDir,essMaxWindGustDir_raw,essAirTemperature.1,essAirTemperature.1_raw,essWetbulbTemp,essWetbulbTemp_raw,essDewpointTemp,essDewpointTemp_raw,essMaxTemp,essMaxTemp_raw,essMinTemp,essMinTemp_raw,essRelativeHumidity,essRelativeHumidity_raw,essPrecipYesNo,essPrecipYesNo_raw,essPrecipRate,essPrecipRate_raw,essPrecipSituation,essPrecipSituation_raw,essPrecipitationStartTime:utc,essPrecipitationStartTime:local,essPrecipitationStartTime:localstring,essPrecipitationStartTime_raw,essPrecipitationEndTime:utc,essPrecipitationEndTime:local,essPrecipitationEndTime:localstring,essPrecipitationEndTime_raw,essPrecipitationOneHour,essPrecipitationOneHour_raw,essPrecipitationThreeHours,essPrecipitationThreeHours_raw,essPrecipitationSixHours,essPrecipitationSixHours_raw,essPrecipitationTwelveHours,essPrecipitationTwelveHours_raw,essPrecipitation24Hours,essPrecipitation24Hours_raw,essVisibility,essVisibility_raw,essVisibilitySituation,essVisibilitySituation_raw,essPavementSensorIndex.1,essPavementSensorIndex.1_raw,essPavementSensorIndex.2,essPavementSensorIndex.2_raw,essPavementSensorIndex.3,essPavementSensorIndex.3_raw,essPavementSensorIndex.4,essPavementSensorIndex.4_raw,essPavementSensorIndex.5,essPavementSensorIndex.5_raw,essPavementSensorIndex.6,essPavementSensorIndex.6_raw,essPavementSensorIndex.7,essPavementSensorIndex.7_raw,essPavementSensorIndex.8,essPavementSensorIndex.8_raw,essPavementType.1,essPavementType.1_raw,essPavementType.2,essPavementType.2_raw,essPavementType.3,essPavementType.3_raw,essPavementType.4,essPavementType.4_raw,essPavementType.5,essPavementType.5_raw,essPavementType.6,essPavementType.6_raw,essPavementType.7,essPavementType.7_raw,essPavementType.8,essPavementType.8_raw,essPavementSensorType.1,essPavementSensorType.1_raw,essPavementSensorType.2,essPavementSensorType.2_raw,essPavementSensorType.3,essPavementSensorType.3_raw,essPavementSensorType.4,essPavementSensorType.4_raw,essPavementSensorType.5,essPavementSensorType.5_raw,essPavementSensorType.6,essPavementSensorType.6_raw,essPavementSensorType.7,essPavementSensorType.7_raw,essPavementSensorType.8,essPavementSensorType.8_raw,essSurfaceStatus.1,essSurfaceStatus.1_raw,essSurfaceStatus.2,essSurfaceStatus.2_raw,essSurfaceStatus.3,essSurfaceStatus.3_raw,essSurfaceStatus.4,essSurfaceStatus.4_raw,essSurfaceStatus.5,essSurfaceStatus.5_raw,essSurfaceStatus.6,essSurfaceStatus.6_raw,essSurfaceStatus.7,essSurfaceStatus.7_raw,essSurfaceStatus.8,essSurfaceStatus.8_raw,essSurfaceTemperature.1,essSurfaceTemperature.1_raw,essSurfaceTemperature.2,essSurfaceTemperature.2_raw,essSurfaceTemperature.3,essSurfaceTemperature.3_raw,essSurfaceTemperature.4,essSurfaceTemperature.4_raw,essSurfaceTemperature.5,essSurfaceTemperature.5_raw,essSurfaceTemperature.6,essSurfaceTemperature.6_raw,essSurfaceTemperature.7,essSurfaceTemperature.7_raw,essSurfaceTemperature.8,essSurfaceTemperature.8_raw,essPavementTemperature.1,essPavementTemperature.1_raw,essPavementTemperature.2,essPavementTemperature.2_raw,essPavementTemperature.3,essPavementTemperature.3_raw,essPavementTemperature.4,essPavementTemperature.4_raw,essPavementTemperature.5,essPavementTemperature.5_raw,essPavementTemperature.6,essPavementTemperature.6_raw,essPavementTemperature.7,essPavementTemperature.7_raw,essPavementTemperature.8,essPavementTemperature.8_raw,essSurfaceIceOrWaterDepth.1,essSurfaceIceOrWaterDepth.1_raw,essSurfaceIceOrWaterDepth.2,essSurfaceIceOrWaterDepth.2_raw,essSurfaceIceOrWaterDepth.3,essSurfaceIceOrWaterDepth.3_raw,essSurfaceIceOrWaterDepth.4,essSurfaceIceOrWaterDepth.4_raw,essSurfaceIceOrWaterDepth.5,essSurfaceIceOrWaterDepth.5_raw,essSurfaceIceOrWaterDepth.6,essSurfaceIceOrWaterDepth.6_raw,essSurfaceIceOrWaterDepth.7,essSurfaceIceOrWaterDepth.7_raw,essSurfaceIceOrWaterDepth.8,essSurfaceIceOrWaterDepth.8_raw,essSurfaceSalinity.1,essSurfaceSalinity.1_raw,essSurfaceSalinity.2,essSurfaceSalinity.2_raw,essSurfaceSalinity.3,essSurfaceSalinity.3_raw,essSurfaceSalinity.4,essSurfaceSalinity.4_raw,essSurfaceSalinity.5,essSurfaceSalinity.5_raw,essSurfaceSalinity.6,essSurfaceSalinity.6_raw,essSurfaceSalinity.7,essSurfaceSalinity.7_raw,essSurfaceSalinity.8,essSurfaceSalinity.8_raw,essSurfaceFreezePoint.1,essSurfaceFreezePoint.1_raw,essSurfaceFreezePoint.2,essSurfaceFreezePoint.2_raw,essSurfaceFreezePoint.3,essSurfaceFreezePoint.3_raw,essSurfaceFreezePoint.4,essSurfaceFreezePoint.4_raw,essSurfaceFreezePoint.5,essSurfaceFreezePoint.5_raw,essSurfaceFreezePoint.6,essSurfaceFreezePoint.6_raw,essSurfaceFreezePoint.7,essSurfaceFreezePoint.7_raw,essSurfaceFreezePoint.8,essSurfaceFreezePoint.8_raw,essSurfaceBlackIceSignal.1,essSurfaceBlackIceSignal.1_raw,essSurfaceBlackIceSignal.2,essSurfaceBlackIceSignal.2_raw,essSurfaceBlackIceSignal.3,essSurfaceBlackIceSignal.3_raw,essSurfaceBlackIceSignal.4,essSurfaceBlackIceSignal.4_raw,essSurfaceBlackIceSignal.5,essSurfaceBlackIceSignal.5_raw,essSurfaceBlackIceSignal.6,essSurfaceBlackIceSignal.6_raw,essSurfaceBlackIceSignal.7,essSurfaceBlackIceSignal.7_raw,essSurfaceBlackIceSignal.8,essSurfaceBlackIceSignal.8_raw,essSubSurfaceSensorIndex.1,essSubSurfaceSensorIndex.1_raw,essSubSurfaceSensorIndex.2,essSubSurfaceSensorIndex.2_raw,essSubSurfaceSensorIndex.3,essSubSurfaceSensorIndex.3_raw,essSubSurfaceSensorIndex.4,essSubSurfaceSensorIndex.4_raw,essSubSurfaceSensorIndex.5,essSubSurfaceSensorIndex.5_raw,essSubSurfaceSensorIndex.6,essSubSurfaceSensorIndex.6_raw,essSubSurfaceSensorIndex.7,essSubSurfaceSensorIndex.7_raw,essSubSurfaceSensorIndex.8,essSubSurfaceSensorIndex.8_raw,essSubSurfaceType.1,essSubSurfaceType.1_raw,essSubSurfaceType.2,essSubSurfaceType.2_raw,essSubSurfaceType.3,essSubSurfaceType.3_raw,essSubSurfaceType.4,essSubSurfaceType.4_raw,essSubSurfaceType.5,essSubSurfaceType.5_raw,essSubSurfaceType.6,essSubSurfaceType.6_raw,essSubSurfaceType.7,essSubSurfaceType.7_raw,essSubSurfaceType.8,essSubSurfaceType.8_raw,essSubSurfaceDepth.1,essSubSurfaceDepth.1_raw,essSubSurfaceDepth.2,essSubSurfaceDepth.2_raw,essSubSurfaceDepth.3,essSubSurfaceDepth.3_raw,essSubSurfaceDepth.4,essSubSurfaceDepth.4_raw,essSubSurfaceDepth.5,essSubSurfaceDepth.5_raw,essSubSurfaceDepth.6,essSubSurfaceDepth.6_raw,essSubSurfaceDepth.7,essSubSurfaceDepth.7_raw,essSubSurfaceDepth.8,essSubSurfaceDepth.8_raw,essSubSurfaceTemperature.1,essSubSurfaceTemperature.1_raw,essSubSurfaceTemperature.2,essSubSurfaceTemperature.2_raw,essSubSurfaceTemperature.3,essSubSurfaceTemperature.3_raw,essSubSurfaceTemperature.4,essSubSurfaceTemperature.4_raw,essSubSurfaceTemperature.5,essSubSurfaceTemperature.5_raw,essSubSurfaceTemperature.6,essSubSurfaceTemperature.6_raw,essSubSurfaceTemperature.7,essSubSurfaceTemperature.7_raw,essSubSurfaceTemperature.8,essSubSurfaceTemperature.8_raw
id,sec,sec,time,time,in*Hg,0.1*mb,deg,deg,mph,0.1*m/s,deg,deg,mph,0.1*m/s,mph,0.1*m/s,deg,deg,deg F,0.1*C,deg F,0.1*C,deg F,0.1*C,deg F,0.1*C,deg F,0.1*C,%,%,enum,enum,in/hr,0.1*kg/m^2/s,enum,enum,sec,sec,local,sec,sec,sec,local,sec,in,0.1*kg/m^2,in,0.1*kg/m^2,in,0.1*kg/m^2,in,0.1*kg/m^2,in,0.1*kg/m^2,mi,0.1*m,enum,enum,index,index,index,index,index,index,index,index,index,index,index,index,index,index,index,index,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,deg F,,deg F,,deg F,,deg F,,deg F,,deg F,,deg F,,deg F,,deg F,0.1*C,deg F,0.1*C,deg F,0.1*C,deg F,0.1*C,deg F,0.1*C,deg F,0.1*C,deg F,0.1*C,deg F,0.1*C,in,mm,in,mm,in,,in,mm,in,mm,in,mm,in,mm,in,mm,pp100K,pp100K,pp100K,pp100K,pp100K,pp100K,pp100K,pp100K,pp100K,pp100K,pp100K,pp100K,pp100K,pp100K,pp100K,pp100K,deg F,0.1*C,deg F,0.1*C,deg F,0.1*C,deg F,0.1*C,deg F,0.1*C,deg F,0.1*C,deg F,0.1*C,deg F,0.1*C,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,index,index,index,index,index,index,index,index,index,index,index,index,index,index,index,index,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,enum,in,cm,in,cm,in,cm,in,cm,in,cm,in,cm,in,cm,in,cm,deg F,0.1*C,deg F,0.1*C,deg F,0.1*C,deg F,0.1*C,deg F,0.1*C,deg F,0.1*C,deg F,0.1*C,deg F,0.1*C
string,epoch time,epoch,time string,time string,float,int,float,int,float,int,float,int,float,int,float,int,float,int,float,int,float,int,float,int,float,int,float,int,float,int,string,int,float,int,string,int,epoch time,epoch time,time string,epoch time,epoch time,epoch time,time string,epoch time,float,int,float,int,float,int,float,int,float,int,float,int,string,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,string,int,string,int,string,int,string,int,string,int,string,int,string,int,string,int,string,int,string,int,string,int,string,int,string,int,string,int,string,int,string,int,string,int,string,int,string,int,string,int,string,int,string,int,string,int,string,int,float,,float,,float,,float,,float,,float,,float,,float,,float,int,float,int,float,int,float,int,float,int,float,int,float,int,float,int,float,int,float,int,float,int,float,int,float,int,float,,float,int,float,int,float,int,float,int,float,int,float,int,float,int,float,int,float,int,float,int,float,int,float,int,float,int,float,int,float,int,float,int,float,int,float,int,string,int,string,int,string,int,string,int,string,int,string,int,string,int,string,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,string,int,string,int,string,int,string,int,string,int,string,int,string,int,string,int,float,int,float,int,float,int,float,int,float,int,float,int,float,int,float,int,float,int,float,int,float,int,float,int,float,int,float,int,float,int,float,int
D02-02,1770831120,1770802320,2026/02/11-09:32 -0800,,Not Reported,Not Reported,170.0,170,3.8028,17,168.0,168,3.5791,16,4.0265,18,174.0,174,40.1,45,38.48,36,36.5,25,44.96,72,28.58,-19,86.0,86,No Precipitation,2,0.0,0,No Precipitation,3,1770810300,1770781500,2026/02/11-03:45 -0800,1770810300,1770810600,1770781800,2026/02/11-03:50 -0800,1770810600,0.0,0,0.0,0,0.0039,1,0.0079,2,0.0079,2,Not Reported,Not Reported,Not Reported,Not Reported,,,,,,,,,,,,,,,,,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,,,,,,,,,,,,,,,,,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,,,,,,,,,,,,,,,,,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported
D02-06,1770831120,1770802320,2026/02/11-09:32 -0800,,Not Reported,Not Reported,74.0,74,1.7896,8,46.0,46,2.6843,12,2.6843,12,46.0,46,37.58,31,37.4,30,37.04,28,43.34,63,33.8,10,97.0,97,No Precipitation,2,0.0,0,No Precipitation,3,1770778800,1770750000,2026/02/10-19:00 -0800,1770778800,1770779340,1770750540,2026/02/10-19:09 -0800,1770779370,0.0,0,0.0,0,0.0,0,0.0,0,0.0079,2,Not Reported,Not Reported,Not Reported,Not Reported,,,,,,,,,,,,,,,,,Asphalt,3,Asphalt,3,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,8,Error:Lookup,8,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Wet,5,Wet,5,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,39.02,39,39.74,43,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,,,,,,,,,,,,,,,,,0.0,0,0.0,0,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,,,,,,,,,,,,,,,,,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported
D02-07,1770831180,1770802380,2026/02/11-09:33 -0800,,Not Reported,Not Reported,145.0,145,6.9345,31,133.0,133,6.0397,27,10.2899,46,139.0,139,32.36,2,32.0,0,32.0,0,42.62,59,31.1,-5,98.0,98,No Precipitation,2,0.0,0,No Precipitation,3,1770812160,1770783360,2026/02/11-04:16 -0800,1770812160,1770812640,1770783840,2026/02/11-04:24 -0800,1770812670,0.0,0,0.0,0,0.0197,5,0.0709,18,0.3543,90,Not Reported,Not Reported,Not Reported,Not Reported,,,,,,,,,,,,,,,,,Asphalt,3,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,8,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Wet,5,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,35.78,21,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,,,,,,,,,,,,,,,,,0.0,0,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,,,,,,,,,,,,,,,,,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported
D02-08,1770830640,1770801840,2026/02/11-09:24 -0800,,Not Reported,Not Reported,123.0,123,0.8948,4,127.0,127,1.5659,7,1.5659,7,114.0,114,41.72,54,41.18,51,40.46,47,51.8,110,37.4,30,95.0,95,No Precipitation,2,0.0,0,No Precipitation,3,1770829800,1770801000,2026/02/11-09:10 -0800,1770829800,1770830580,1770801780,2026/02/11-09:23 -0800,1770830610,0.0748,19,0.3819,97,0.4921,125,0.7047,179,0.8071,205,Not Reported,Not Reported,Not Reported,Not Reported,,,,,,,,,,,,,,,,,Asphalt,3,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,8,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Wet,5,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,41.9,55,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,,,,,,,,,,,,,,,,,0.0,0,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,,,,,,,,,,,,,,,,,Various Aggregates,11,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:NTCIP,1001,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Error:NTCIP,1001,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported
D02-12,1770831180,1770802380,2026/02/11-09:33 -0800,,Not Reported,Not Reported,354.0,354,2.0132,9,13.0,13,0.8948,4,4.9213,22,32.0,32,38.84,38,38.3,35,37.58,31,44.06,67,33.26,7,94.0,94,No Precipitation,2,0.0,0,No Precipitation,3,1770794400,1770765600,2026/02/10-23:20 -0800,1770794430,1770794700,1770765900,2026/02/10-23:25 -0800,1770794730,0.0,0,0.0,0,0.0,0,0.0354,9,0.0354,9,Not Reported,Not Reported,Not Reported,Not Reported,,,,,,,,,,,,,,,,,Asphalt,3,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,8,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Trace Moisture,4,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,44.6,70,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,,,,,,,,,,,,,,,,,0.0,0,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,,,,,,,,,,,,,,,,,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Error:Lookup,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported
